id,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
603,no checking account,6,no credits taken/all credits paid back duly,others,1374,... >= 1000 DM,unemployed,< 20,none,4 <= ... < 7 yrs,car or other,75,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,good
658,... < 0 DM,6,no credits taken/all credits paid back duly,furniture/equipment,753,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,guarantor,4 <= ... < 7 yrs,unknown / no property,64,none,rent,1,skilled employee/official,0 to 2,no,no,good
965,... < 0 DM,15,no credits taken/all credits paid back duly,furniture/equipment,802,unknown/no savings account,>= 7 yrs,< 20,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,37,none,rent,1,skilled employee/official,3 or more,no,no,bad
607,... < 0 DM,6,existing credits paid back duly till now,car (used),1050,unknown/no savings account,unemployed,< 20,none,< 1 yr,car or other,35,stores,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),yes,good
686,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,car (used),1585,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,car or other,40,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
512,... >= 200 DM / salary for at least 1 year,6,no credits taken/all credits paid back duly,repairs,1538,unknown/no savings account,< 1 yr,>= 35,none,1 <= ... < 4 yrs,real estate,56,none,rent,1,skilled employee/official,0 to 2,no,no,good
49,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,others,1474,... <  100 DM,< 1 yr,< 20,none,4 <= ... < 7 yrs,unknown / no property,33,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
953,... < 0 DM,21,no credits taken/all credits paid back duly,retraining,1188,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,car or other,39,none,rent,1,skilled employee/official,3 or more,no,no,bad
226,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,furniture/equipment,1516,500 <= ... < 1000 DM,1 <= ... < 4 yrs,< 20,none,< 1 yr,unknown / no property,43,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
365,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,furniture/equipment,2279,... >= 1000 DM,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,real estate,37,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,good
375,... >= 200 DM / salary for at least 1 year,21,existing credits paid back duly till now,car (used),1591,... <  100 DM,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,unknown / no property,34,none,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,no,no,good
470,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,repairs,1393,unknown/no savings account,>= 7 yrs,< 20,none,>= 7 yrs,car or other,47,bank,rent,4-5,skilled employee/official,3 or more,yes (under customer name),no,good
705,no checking account,6,all credits at this bank paid back duly,furniture/equipment,1169,... >= 1000 DM,>= 7 yrs,< 20,none,>= 7 yrs,unknown / no property,67,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
842,... < 0 DM,18,all credits at this bank paid back duly,car (used),1928,unknown/no savings account,< 1 yr,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,31,none,rent,2-3,unskilled - resident,0 to 2,no,no,bad
855,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,car (used),1533,unknown/no savings account,< 1 yr,< 20,co-applicant,< 1 yr,car or other,43,none,rent,1,unskilled - resident,3 or more,no,no,bad
504,... >= 200 DM / salary for at least 1 year,24,all credits at this bank paid back duly,domestic appliances,2058,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,unknown / no property,33,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
