id,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
955,0<= ... < 200 DM,12,critical account/other credits elsewhere,retraining,609,unknown/no savings account,< 1 yr,< 20,none,< 1 yr,unknown / no property,26,bank,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,bad
438,... >= 200 DM / salary for at least 1 year,6,existing credits paid back duly till now,furniture/equipment,935,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,unknown / no property,24,none,rent,1,skilled employee/official,0 to 2,no,no,good
952,0<= ... < 200 DM,12,all credits at this bank paid back duly,others,939,100 <= ... <  500 DM,4 <= ... < 7 yrs,< 20,none,1 <= ... < 4 yrs,unknown / no property,28,none,rent,4-5,skilled employee/official,0 to 2,yes (under customer name),no,bad
38,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,furniture/equipment,1934,unknown/no savings account,>= 7 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,real estate,26,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
966,... < 0 DM,48,no credits taken/all credits paid back duly,car (used),9960,unknown/no savings account,< 1 yr,>= 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,26,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
968,no checking account,18,no credits taken/all credits paid back duly,furniture/equipment,1345,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,unknown / no property,26,none,rent,1,skilled employee/official,0 to 2,no,no,bad
851,... < 0 DM,45,no credits taken/all credits paid back duly,furniture/equipment,3031,... <  100 DM,1 <= ... < 4 yrs,< 20,guarantor,>= 7 yrs,car or other,21,none,for free,1,skilled employee/official,0 to 2,no,no,bad
195,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,furniture/equipment,1262,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,25,none,rent,1,skilled employee/official,0 to 2,no,no,good
865,no checking account,40,all credits at this bank paid back duly,repairs,5998,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,real estate,27,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
969,no checking account,45,no credits taken/all credits paid back duly,furniture/equipment,1845,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,real estate,23,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
163,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,car (used),3972,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,>= 7 yrs,car or other,25,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,good
673,... < 0 DM,18,no credits taken/all credits paid back duly,furniture/equipment,1113,unknown/no savings account,1 <= ... < 4 yrs,< 20,guarantor,>= 7 yrs,unknown / no property,26,none,rent,1,unskilled - resident,3 or more,no,no,good
152,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,furniture/equipment,2171,unknown/no savings account,< 1 yr,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,29,bank,rent,1,skilled employee/official,0 to 2,no,no,good
404,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,furniture/equipment,3181,unknown/no savings account,< 1 yr,< 20,none,>= 7 yrs,car or other,26,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
208,... < 0 DM,15,no credits taken/all credits paid back duly,furniture/equipment,1444,... >= 1000 DM,< 1 yr,< 20,none,< 1 yr,car or other,23,none,rent,1,skilled employee/official,0 to 2,no,no,good
844,... < 0 DM,24,no credits taken/all credits paid back duly,business,11328,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,co-applicant,4 <= ... < 7 yrs,building soc. savings agr./life insurance,29,bank,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
763,... >= 200 DM / salary for at least 1 year,21,delay in paying off in the past,others,5003,... >= 1000 DM,1 <= ... < 4 yrs,>= 35,none,>= 7 yrs,car or other,29,bank,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,bad
254,... >= 200 DM / salary for at least 1 year,36,no credits taken/all credits paid back duly,furniture/equipment,3595,unknown/no savings account,>= 7 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,28,none,rent,1,skilled employee/official,0 to 2,no,no,good
624,no checking account,12,no credits taken/all credits paid back duly,car (used),3590,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,co-applicant,1 <= ... < 4 yrs,car or other,29,none,rent,1,unskilled - resident,3 or more,no,no,good
733,... >= 200 DM / salary for at least 1 year,15,all credits at this bank paid back duly,car (new),3368,500 <= ... < 1000 DM,>= 7 yrs,20 <= ... < 25,none,>= 7 yrs,real estate,23,none,for free,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
892,no checking account,36,all credits at this bank paid back duly,car (new),9629,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,24,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,bad
263,0<= ... < 200 DM,10,no credits taken/all credits paid back duly,car (used),1275,unknown/no savings account,< 1 yr,< 20,none,1 <= ... < 4 yrs,car or other,23,none,rent,1,skilled employee/official,0 to 2,no,no,good
611,... < 0 DM,12,no credits taken/all credits paid back duly,others,836,... <  100 DM,< 1 yr,< 20,none,1 <= ... < 4 yrs,car or other,23,bank,rent,1,unskilled - resident,0 to 2,no,no,bad
890,... < 0 DM,36,no credits taken/all credits paid back duly,car (used),9034,... <  100 DM,< 1 yr,< 20,co-applicant,< 1 yr,real estate,29,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
887,no checking account,24,no credits taken/all credits paid back duly,others,3123,unknown/no savings account,< 1 yr,< 20,none,< 1 yr,car or other,27,none,rent,1,skilled employee/official,0 to 2,no,no,bad
489,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,retraining,1076,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,26,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
660,... < 0 DM,6,no credits taken/all credits paid back duly,furniture/equipment,590,unknown/no savings account,< 1 yr,20 <= ... < 25,none,4 <= ... < 7 yrs,unknown / no property,26,none,rent,1,unskilled - resident,0 to 2,no,yes,good
609,no checking account,48,no credits taken/all credits paid back duly,car (new),4788,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,car or other,26,none,rent,1,skilled employee/official,3 or more,no,no,good
959,... < 0 DM,30,delay in paying off in the past,retraining,4280,... <  100 DM,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,26,none,for free,2-3,unskilled - resident,0 to 2,no,no,bad
198,... >= 200 DM / salary for at least 1 year,18,all credits at this bank paid back duly,car (used),1817,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,real estate,28,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
247,... >= 200 DM / salary for at least 1 year,18,all credits at this bank paid back duly,furniture/equipment,1800,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,24,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
416,... >= 200 DM / salary for at least 1 year,28,all credits at this bank paid back duly,furniture/equipment,2743,unknown/no savings account,>= 7 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,29,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
766,... >= 200 DM / salary for at least 1 year,9,no credits taken/all credits paid back duly,furniture/equipment,1478,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,22,none,rent,1,skilled employee/official,0 to 2,no,no,bad
836,... < 0 DM,24,no credits taken/all credits paid back duly,car (new),11560,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,>= 7 yrs,building soc. savings agr./life insurance,23,none,for free,2-3,manager/self-empl./highly qualif. employee,0 to 2,no,no,bad
888,no checking account,36,all credits at this bank paid back duly,repairs,8065,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,real estate,25,none,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
638,no checking account,13,all credits at this bank paid back duly,retraining,1797,unknown/no savings account,< 1 yr,20 <= ... < 25,none,< 1 yr,car or other,28,bank,rent,2-3,unskilled - resident,0 to 2,no,no,good
403,no checking account,6,no credits taken/all credits paid back duly,car (new),1352,100 <= ... <  500 DM,unemployed,>= 35,none,1 <= ... < 4 yrs,car or other,23,none,for free,1,unemployed/unskilled - non-resident,0 to 2,yes (under customer name),no,good
785,no checking account,12,critical account/other credits elsewhere,furniture/equipment,2149,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,< 1 yr,real estate,29,none,own,1,skilled employee/official,0 to 2,no,no,bad
916,no checking account,18,no credits taken/all credits paid back duly,car (used),2462,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,22,none,rent,1,skilled employee/official,0 to 2,no,no,bad
807,... < 0 DM,18,delay in paying off in the past,others,2278,... <  100 DM,< 1 yr,20 <= ... < 25,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,28,none,rent,2-3,skilled employee/official,0 to 2,no,no,bad
761,... < 0 DM,48,no credits taken/all credits paid back duly,furniture/equipment,3060,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,>= 7 yrs,unknown / no property,28,none,rent,2-3,skilled employee/official,0 to 2,no,no,bad
820,... >= 200 DM / salary for at least 1 year,9,no credits taken/all credits paid back duly,car (used),1980,unknown/no savings account,< 1 yr,25 <= ... < 35,co-applicant,1 <= ... < 4 yrs,building soc. savings agr./life insurance,19,none,for free,2-3,skilled employee/official,0 to 2,no,no,bad
442,... >= 200 DM / salary for at least 1 year,27,existing credits paid back duly till now,retraining,5117,unknown/no savings account,4 <= ... < 7 yrs,20 <= ... < 25,none,>= 7 yrs,building soc. savings agr./life insurance,26,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
497,... >= 200 DM / salary for at least 1 year,6,no credits taken/all credits paid back duly,furniture/equipment,2108,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,29,none,for free,1,skilled employee/official,0 to 2,no,no,good
692,no checking account,12,no credits taken/all credits paid back duly,others,1168,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,unknown / no property,27,none,rent,1,unskilled - resident,0 to 2,no,no,good
870,... < 0 DM,24,no credits taken/all credits paid back duly,others,1355,unknown/no savings account,< 1 yr,20 <= ... < 25,none,>= 7 yrs,building soc. savings agr./life insurance,25,none,rent,1,unskilled - resident,0 to 2,yes (under customer name),no,bad
374,no checking account,6,no credits taken/all credits paid back duly,radio/television,343,unknown/no savings account,< 1 yr,< 20,none,< 1 yr,unknown / no property,27,none,rent,1,skilled employee/official,0 to 2,no,no,good
982,... >= 200 DM / salary for at least 1 year,18,existing credits paid back duly till now,retraining,2169,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,28,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
843,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,car (used),1123,100 <= ... <  500 DM,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,building soc. savings agr./life insurance,29,none,for free,1,unskilled - resident,0 to 2,no,no,bad
677,no checking account,9,all credits at this bank paid back duly,furniture/equipment,1138,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,unknown / no property,25,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
318,0<= ... < 200 DM,12,no credits taken/all credits paid back duly,furniture/equipment,3016,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,< 1 yr,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,good
359,0<= ... < 200 DM,18,no credits taken/all credits paid back duly,others,1961,unknown/no savings account,>= 7 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,23,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,good
745,... >= 200 DM / salary for at least 1 year,30,no credits taken/all credits paid back duly,car (new),4811,... >= 1000 DM,4 <= ... < 7 yrs,25 <= ... < 35,none,>= 7 yrs,car or other,24,stores,for free,1,unskilled - resident,0 to 2,no,no,good
633,no checking account,24,no credits taken/all credits paid back duly,car (used),4169,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,car or other,28,none,rent,1,skilled employee/official,0 to 2,no,no,good
283,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,car (new),4675,... >= 1000 DM,< 1 yr,>= 35,none,>= 7 yrs,building soc. savings agr./life insurance,20,none,for free,1,skilled employee/official,0 to 2,no,no,good
377,no checking account,12,delay in paying off in the past,domestic appliances,1108,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,4 <= ... < 7 yrs,unknown / no property,28,none,rent,2-3,skilled employee/official,0 to 2,no,no,bad
225,no checking account,18,no credits taken/all credits paid back duly,car (used),2659,500 <= ... < 1000 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,28,none,rent,1,skilled employee/official,0 to 2,no,no,good
954,... >= 200 DM / salary for at least 1 year,48,all credits at this bank paid back duly,car (new),11590,... <  100 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,24,none,for free,2-3,unskilled - resident,0 to 2,no,no,bad
988,no checking account,12,no credits taken/all credits paid back duly,furniture/equipment,674,... <  100 DM,4 <= ... < 7 yrs,< 20,none,< 1 yr,car or other,20,none,rent,1,skilled employee/official,0 to 2,no,no,bad
906,no checking account,18,all credits at this bank paid back duly,car (used),2124,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,>= 7 yrs,unknown / no property,24,none,for free,2-3,skilled employee/official,0 to 2,no,no,bad
958,... < 0 DM,30,no credits taken/all credits paid back duly,car (used),3441,... <  100 DM,1 <= ... < 4 yrs,25 <= ... < 35,co-applicant,>= 7 yrs,building soc. savings agr./life insurance,21,bank,for free,1,skilled employee/official,0 to 2,no,no,bad
243,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,retraining,1568,... <  100 DM,1 <= ... < 4 yrs,20 <= ... < 25,none,>= 7 yrs,car or other,24,none,for free,1,unskilled - resident,0 to 2,no,no,good
699,... < 0 DM,45,all credits at this bank paid back duly,car (new),4576,... <  100 DM,unemployed,20 <= ... < 25,none,>= 7 yrs,building soc. savings agr./life insurance,27,none,rent,1,skilled employee/official,0 to 2,no,no,good
160,... < 0 DM,12,all credits at this bank paid back duly,car (used),3617,unknown/no savings account,>= 7 yrs,>= 35,none,>= 7 yrs,building soc. savings agr./life insurance,28,none,for free,4-5,skilled employee/official,0 to 2,yes (under customer name),no,good
541,... < 0 DM,9,no credits taken/all credits paid back duly,furniture/equipment,1670,unknown/no savings account,< 1 yr,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,22,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
171,0<= ... < 200 DM,36,no credits taken/all credits paid back duly,furniture/equipment,5848,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,< 1 yr,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,good
891,... < 0 DM,60,no credits taken/all credits paid back duly,others,14027,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,1 <= ... < 4 yrs,real estate,27,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
734,no checking account,15,no credits taken/all credits paid back duly,others,2511,unknown/no savings account,unemployed,>= 35,none,>= 7 yrs,building soc. savings agr./life insurance,23,none,for free,1,skilled employee/official,0 to 2,no,no,good
743,no checking account,24,no credits taken/all credits paid back duly,car (used),2996,... >= 1000 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,20,none,rent,1,skilled employee/official,0 to 2,no,no,bad
691,... >= 200 DM / salary for at least 1 year,60,no credits taken/all credits paid back duly,furniture/equipment,10144,... <  100 DM,4 <= ... < 7 yrs,25 <= ... < 35,none,>= 7 yrs,unknown / no property,21,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,good
207,no checking account,12,no credits taken/all credits paid back duly,furniture/equipment,1107,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,20,none,for free,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,good
767,... < 0 DM,39,all credits at this bank paid back duly,furniture/equipment,4933,unknown/no savings account,4 <= ... < 7 yrs,25 <= ... < 35,guarantor,1 <= ... < 4 yrs,unknown / no property,25,none,rent,2-3,skilled employee/official,0 to 2,no,no,bad
218,0<= ... < 200 DM,6,no credits taken/all credits paid back duly,others,709,500 <= ... < 1000 DM,< 1 yr,25 <= ... < 35,none,1 <= ... < 4 yrs,unknown / no property,27,none,rent,1,unemployed/unskilled - non-resident,0 to 2,no,yes,good
769,... < 0 DM,9,critical account/other credits elsewhere,others,1437,... <  100 DM,4 <= ... < 7 yrs,25 <= ... < 35,none,4 <= ... < 7 yrs,real estate,29,none,rent,1,skilled employee/official,0 to 2,no,no,bad
930,... < 0 DM,48,delay in paying off in the past,retraining,14421,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,25,stores,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
547,... < 0 DM,30,no credits taken/all credits paid back duly,furniture/equipment,1715,... >= 1000 DM,1 <= ... < 4 yrs,< 20,none,< 1 yr,building soc. savings agr./life insurance,26,none,rent,1,skilled employee/official,0 to 2,no,no,good
726,... < 0 DM,18,no credits taken/all credits paid back duly,car (new),2779,unknown/no savings account,1 <= ... < 4 yrs,>= 35,none,4 <= ... < 7 yrs,building soc. savings agr./life insurance,21,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,good
99,no checking account,9,no credits taken/all credits paid back duly,car (used),2136,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,good
805,no checking account,12,no credits taken/all credits paid back duly,others,900,... >= 1000 DM,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,23,none,rent,1,skilled employee/official,0 to 2,no,no,bad
840,... >= 200 DM / salary for at least 1 year,12,no credits taken/all credits paid back duly,others,1386,100 <= ... <  500 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,car or other,26,none,rent,1,skilled employee/official,0 to 2,no,no,bad
881,no checking account,18,no credits taken/all credits paid back duly,car (used),2473,unknown/no savings account,unemployed,< 20,none,< 1 yr,building soc. savings agr./life insurance,25,none,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,bad
379,... < 0 DM,15,no credits taken/all credits paid back duly,domestic appliances,1514,... <  100 DM,1 <= ... < 4 yrs,< 20,guarantor,1 <= ... < 4 yrs,unknown / no property,22,none,rent,1,skilled employee/official,0 to 2,no,no,good
419,... >= 200 DM / salary for at least 1 year,18,all credits at this bank paid back duly,furniture/equipment,1169,... >= 1000 DM,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,car or other,29,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
675,... < 0 DM,12,no credits taken/all credits paid back duly,furniture/equipment,625,unknown/no savings account,< 1 yr,< 20,guarantor,< 1 yr,unknown / no property,26,bank,rent,1,unskilled - resident,0 to 2,no,no,good
593,no checking account,36,all credits at this bank paid back duly,car (used),6229,unknown/no savings account,< 1 yr,< 20,co-applicant,>= 7 yrs,real estate,23,none,for free,2-3,unskilled - resident,0 to 2,yes (under customer name),no,bad
472,... >= 200 DM / salary for at least 1 year,24,no credits taken/all credits paid back duly,furniture/equipment,999,... >= 1000 DM,>= 7 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,25,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
521,... >= 200 DM / salary for at least 1 year,36,no credits taken/all credits paid back duly,car (used),3349,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,28,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
813,... >= 200 DM / salary for at least 1 year,18,no credits taken/all credits paid back duly,domestic appliances,1943,unknown/no savings account,< 1 yr,< 20,none,>= 7 yrs,unknown / no property,23,none,rent,1,skilled employee/official,0 to 2,no,no,bad
15,no checking account,18,no credits taken/all credits paid back duly,furniture/equipment,1936,... >= 1000 DM,4 <= ... < 7 yrs,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,23,none,for free,2-3,unskilled - resident,0 to 2,no,no,good
157,no checking account,12,no credits taken/all credits paid back duly,furniture/equipment,1498,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,< 1 yr,building soc. savings agr./life insurance,23,bank,rent,1,skilled employee/official,0 to 2,no,no,good
41,... >= 200 DM / salary for at least 1 year,12,all credits at this bank paid back duly,domestic appliances,996,... >= 1000 DM,4 <= ... < 7 yrs,< 20,none,>= 7 yrs,unknown / no property,23,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
792,0<= ... < 200 DM,15,no credits taken/all credits paid back duly,furniture/equipment,2327,unknown/no savings account,< 1 yr,25 <= ... < 35,none,4 <= ... < 7 yrs,unknown / no property,25,none,rent,1,unskilled - resident,0 to 2,no,no,bad
879,no checking account,9,no credits taken/all credits paid back duly,furniture/equipment,1366,unknown/no savings account,< 1 yr,20 <= ... < 25,none,>= 7 yrs,car or other,22,none,for free,1,skilled employee/official,0 to 2,no,no,bad
720,... < 0 DM,72,no credits taken/all credits paid back duly,furniture/equipment,5595,... <  100 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,bad
725,no checking account,24,no credits taken/all credits paid back duly,car (used),4020,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,27,stores,rent,1,skilled employee/official,0 to 2,no,no,good
456,... < 0 DM,60,existing credits paid back duly till now,furniture/equipment,7418,... >= 1000 DM,1 <= ... < 4 yrs,>= 35,none,< 1 yr,unknown / no property,27,none,rent,1,unskilled - resident,0 to 2,no,no,good
816,... >= 200 DM / salary for at least 1 year,18,existing credits paid back duly till now,car (used),1808,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,< 1 yr,unknown / no property,22,none,rent,1,skilled employee/official,0 to 2,no,no,bad
863,... < 0 DM,12,no credits taken/all credits paid back duly,furniture/equipment,1534,unknown/no savings account,< 1 yr,>= 35,none,< 1 yr,unknown / no property,23,none,for free,1,skilled employee/official,0 to 2,no,no,bad
556,... >= 200 DM / salary for at least 1 year,33,existing credits paid back duly till now,retraining,2764,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,26,none,rent,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
730,... < 0 DM,60,existing credits paid back duly till now,furniture/equipment,9157,... >= 1000 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,real estate,27,none,own,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,good
703,no checking account,18,existing credits paid back duly till now,repairs,8471,... >= 1000 DM,1 <= ... < 4 yrs,>= 35,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,23,none,for free,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
822,no checking account,36,existing credits paid back duly till now,repairs,6887,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,4 <= ... < 7 yrs,car or other,29,stores,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
772,no checking account,9,no credits taken/all credits paid back duly,others,1422,unknown/no savings account,< 1 yr,20 <= ... < 25,none,1 <= ... < 4 yrs,real estate,27,none,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
566,... < 0 DM,24,existing credits paid back duly till now,furniture/equipment,1553,... <  100 DM,4 <= ... < 7 yrs,20 <= ... < 25,none,1 <= ... < 4 yrs,car or other,23,none,for free,2-3,skilled employee/official,0 to 2,yes (under customer name),no,good
390,no checking account,24,no credits taken/all credits paid back duly,car (new),2812,... >= 1000 DM,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,unknown / no property,26,none,for free,1,skilled employee/official,0 to 2,no,no,good
562,... >= 200 DM / salary for at least 1 year,18,all credits at this bank paid back duly,car (new),3850,unknown/no savings account,4 <= ... < 7 yrs,20 <= ... < 25,none,< 1 yr,building soc. savings agr./life insurance,27,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
455,no checking account,14,no credits taken/all credits paid back duly,others,3973,unknown/no savings account,unemployed,>= 35,none,>= 7 yrs,real estate,22,none,own,1,skilled employee/official,0 to 2,no,no,good
92,... < 0 DM,30,no credits taken/all credits paid back duly,furniture/equipment,2991,... >= 1000 DM,>= 7 yrs,25 <= ... < 35,none,>= 7 yrs,building soc. savings agr./life insurance,25,none,rent,1,skilled employee/official,0 to 2,no,no,good
898,... >= 200 DM / salary for at least 1 year,27,no credits taken/all credits paid back duly,others,2570,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,4 <= ... < 7 yrs,unknown / no property,21,none,for free,1,skilled employee/official,0 to 2,no,no,bad
565,... >= 200 DM / salary for at least 1 year,30,existing credits paid back duly till now,retraining,4272,... <  100 DM,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,car or other,26,none,rent,2-3,unskilled - resident,0 to 2,no,no,good
601,no checking account,36,no credits taken/all credits paid back duly,car (new),8229,unknown/no savings account,1 <= ... < 4 yrs,25 <= ... < 35,none,1 <= ... < 4 yrs,car or other,26,none,rent,1,skilled employee/official,3 or more,no,no,bad
167,... >= 200 DM / salary for at least 1 year,30,all credits at this bank paid back duly,furniture/equipment,5771,unknown/no savings account,4 <= ... < 7 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,25,none,rent,2-3,skilled employee/official,0 to 2,no,no,good
819,... < 0 DM,8,no credits taken/all credits paid back duly,car (used),1237,unknown/no savings account,1 <= ... < 4 yrs,20 <= ... < 25,none,>= 7 yrs,unknown / no property,24,none,rent,1,skilled employee/official,0 to 2,no,no,bad
981,... < 0 DM,24,no credits taken/all credits paid back duly,furniture/equipment,2039,unknown/no savings account,< 1 yr,>= 35,none,< 1 yr,car or other,22,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,bad
832,... >= 200 DM / salary for at least 1 year,36,existing credits paid back duly till now,furniture/equipment,4463,unknown/no savings account,1 <= ... < 4 yrs,< 20,none,1 <= ... < 4 yrs,building soc. savings agr./life insurance,26,none,rent,2-3,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,bad
